category,method,path,base_url,summary,tags,deprecated,official_docs
seller,POST,/v1/fbp/draft/drop-off/create,https://api-seller.ozon.ru,Создать черновик для доставки в drop-off пункт,DraftDropOffFBP; Работа с FBP-черновиками c доставкой drop-off,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/drop-off/delete,https://api-seller.ozon.ru,Удалить черновик для доставки в drop-off пункт,DraftDropOffFBP; Работа с FBP-черновиками c доставкой drop-off,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/drop-off/dlv/edit,https://api-seller.ozon.ru,Отредактировать детали доставки для drop-off черновика,DraftDropOffFBP; Работа с FBP-черновиками c доставкой drop-off,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/drop-off/point/list,https://api-seller.ozon.ru,Получить список drop-off пунктов в провинции,DraftDropOffFBP; Работа с FBP-черновиками c доставкой drop-off,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/drop-off/point/timetable,https://api-seller.ozon.ru,Получить расписание работы drop-off пункта,DraftDropOffFBP; Работа с FBP-черновиками c доставкой drop-off,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/drop-off/product/validate,https://api-seller.ozon.ru,"Проверить список товаров, которые склад партнёра может принять",DraftDropOffFBP; Работа с FBP-черновиками c доставкой drop-off,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/drop-off/province/list,https://api-seller.ozon.ru,Получить список провинций,DraftDropOffFBP; Работа с FBP-черновиками c доставкой drop-off,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/drop-off/registrate,https://api-seller.ozon.ru,Перевести черновик в действующую поставку,DraftDropOffFBP; Работа с FBP-черновиками c доставкой drop-off,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/get,https://api-seller.ozon.ru,Получить информацию о черновике поставки,DeliveryFBPDraft; Работа с FBP-черновиками,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/list,https://api-seller.ozon.ru,Список черновиков поставки,DeliveryFBPDraft; Работа с FBP-черновиками,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/pick-up/create,https://api-seller.ozon.ru,Создать черновик заявки на pick-up поставку,DraftPickupFBP; Работа с FBP-черновиками с доставкой pick-up,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/pick-up/delete,https://api-seller.ozon.ru,Отменить черновик заявки на pick-up поставку,DraftPickupFBP; Работа с FBP-черновиками с доставкой pick-up,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/pick-up/dlv/edit,https://api-seller.ozon.ru,Изменить черновик заявки на pick-up поставку,DraftPickupFBP; Работа с FBP-черновиками с доставкой pick-up,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/pick-up/product/validate,https://api-seller.ozon.ru,Провалидировать список товаров для pick-up поставки,DraftPickupFBP; Работа с FBP-черновиками с доставкой pick-up,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/draft/pick-up/registrate,https://api-seller.ozon.ru,Перевести черновик в действующую поставку,DraftPickupFBP; Работа с FBP-черновиками с доставкой pick-up,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/label/create,https://api-seller.ozon.ru,Cоздать задание на генерацию этикеток,DeliveryFBP; Работа с созданной поставкой FBP,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/label/get,https://api-seller.ozon.ru,Получить статус задания на генерацию этикеток,DeliveryFBP; Работа с созданной поставкой FBP,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/order/direct/cancel,https://api-seller.ozon.ru,Отменить поставку,OrderDirectFBP; Работа с FBP-поставками с доставкой direct,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/order/direct/seller-dlv/edit,https://api-seller.ozon.ru,Обновить информацию о доставке силами продавца,OrderDirectFBP; Работа с FBP-поставками с доставкой direct,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/order/direct/timeslot/edit,https://api-seller.ozon.ru,Отредактировать таймслот в заявке на поставку,OrderDirectFBP; Работа с FBP-поставками с доставкой direct,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/order/direct/timeslot/list,https://api-seller.ozon.ru,Получить список таймслотов для поставки,OrderDirectFBP; Работа с FBP-поставками с доставкой direct,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/order/drop-off/cancel,https://api-seller.ozon.ru,Отменить поставку drop-off,OrderDropOffFBP; Работа с FBP-поставками с доставкой drop-off,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/order/drop-off/dlv/edit,https://api-seller.ozon.ru,Отредактировать информацию о поставке на drop-off пункт,OrderDropOffFBP; Работа с FBP-поставками с доставкой drop-off,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/order/drop-off/timetable,https://api-seller.ozon.ru,Получить график работы drop-off пункта,OrderDropOffFBP; Работа с FBP-поставками с доставкой drop-off,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/order/get,https://api-seller.ozon.ru,Получить информацию о конкретной поставке,DeliveryFBP; Работа с созданной поставкой FBP,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/order/list,https://api-seller.ozon.ru,Получить список поставок,DeliveryFBP; Работа с созданной поставкой FBP,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/order/pick-up/cancel,https://api-seller.ozon.ru,Отменить pick-up поставку,OrderPickupFBP; Работа с FBP-поставками с доставкой pick-up,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/order/pick-up/dlv/edit,https://api-seller.ozon.ru,Изменить данные о точке забора,OrderPickupFBP; Работа с FBP-поставками с доставкой pick-up,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbp/warehouse/list,https://api-seller.ozon.ru,Получить список партнёрских складов,DeliveryFBPDraft; Работа с FBP-черновиками,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/fbs/posting/product/exemplar/update,https://api-seller.ozon.ru,Обновить данные экземпляров,FBS&rFBSMarks; Управление кодами маркировки и сборкой заказов для FBS/rFBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/accrual/by-day,https://api-seller.ozon.ru,Получить начисления за день,BetaMethod; Прочие методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/accrual/postings,https://api-seller.ozon.ru,Получить начисления по отправлениям,BetaMethod; Прочие методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/accrual/types,https://api-seller.ozon.ru,Получить справочник начислений,BetaMethod; Прочие методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/balance,https://api-seller.ozon.ru,Получить отчёт о балансе,BetaMethod; Прочие методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/cash-flow-statement/list,https://api-seller.ozon.ru,Финансовый отчёт,ReportAPI; Отчёты,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/compensation,https://api-seller.ozon.ru,Отчёт о компенсациях,FinanceAPI; Финансовые отчёты,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/decompensation,https://api-seller.ozon.ru,Отчёт о декомпенсациях,FinanceAPI; Финансовые отчёты,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/document-b2b-sales,https://api-seller.ozon.ru,Реестр продаж юридическим лицам,FinanceAPI; Финансовые отчёты,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/document-b2b-sales/json,https://api-seller.ozon.ru,Реестр продаж юридическим лицам в JSON-формате,FinanceAPI; Финансовые отчёты,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/mutual-settlement,https://api-seller.ozon.ru,Отчёт о взаиморасчётах,FinanceAPI; Финансовые отчёты,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/products/buyout,https://api-seller.ozon.ru,Отчёт о выкупленных товарах,FinanceAPI; Финансовые отчёты,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/realization/by-day,https://api-seller.ozon.ru,Отчёт о реализации товаров за день,Premium; Premium-методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/finance/realization/posting,https://api-seller.ozon.ru,Позаказный отчёт о реализации товаров,FinanceAPI; Финансовые отчёты,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/invoice/delete,https://api-seller.ozon.ru,Удалить ссылку на счёт-фактуру,SupplierAPI; Накладные,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/invoice/file/upload,https://api-seller.ozon.ru,Загрузка счёта-фактуры,SupplierAPI; Накладные,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/notification/check,https://api-seller.ozon.ru,Проверить URL-адрес для уведомлений,Notification; Работа с пуш-уведомлениями,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/notification/delete,https://api-seller.ozon.ru,Удалить URL-адрес для уведомлений,Notification; Работа с пуш-уведомлениями,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/notification/enable,https://api-seller.ozon.ru,Включить или выключить уведомления на URL-адрес,Notification; Работа с пуш-уведомлениями,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/notification/list,https://api-seller.ozon.ru,Получить информацию по подключённым URL-адресам,Notification; Работа с пуш-уведомлениями,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/notification/push-type/list,https://api-seller.ozon.ru,Получить типы пуш-уведомлений,Notification; Работа с пуш-уведомлениями,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/notification/set,https://api-seller.ozon.ru,Подключить URL-адрес для уведомлений,Notification; Работа с пуш-уведомлениями,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/notification/update,https://api-seller.ozon.ru,Изменить URL-адрес для уведомлений,Notification; Работа с пуш-уведомлениями,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/order/cancel,https://api-seller.ozon.ru,Отменить заказ,OrderAPI; Заказы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/order/cancel/check,https://api-seller.ozon.ru,Проверить возможность отмены заказа,OrderAPI; Заказы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/order/cancel/status,https://api-seller.ozon.ru,Получить статус отмены заказа,OrderAPI; Заказы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pass/list,https://api-seller.ozon.ru,Список пропусков,Pass; Пропуски,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/polygon/bind,https://api-seller.ozon.ru,Свяжите метод доставки с полигоном доставки,PolygonAPI; Полигоны,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/polygon/create,https://api-seller.ozon.ru,Создайте полигон доставки,PolygonAPI; Полигоны,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/polygon/delete,https://api-seller.ozon.ru,Удалить полигон из области доставки,PolygonAPI; Полигоны,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/polygon/list,https://api-seller.ozon.ru,Получить список установленных полигонов на метод доставки,PolygonAPI; Полигоны,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/polygon/time/coordinates/update,https://api-seller.ozon.ru,Обновить координаты полигона доставки,PolygonAPI; Полигоны,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/polygon/time/set,https://api-seller.ozon.ru,Установить новое время доставки в полигоне,PolygonAPI; Полигоны,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/cancel,https://api-seller.ozon.ru,Отменить отправление из заказа,FboPostingAPI; Отправления,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/cancel/status,https://api-seller.ozon.ru,Проверить статус отмены отправления,FboPostingAPI; Отправления,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/carriage-available/list,https://api-seller.ozon.ru,Список доступных перевозок,DeliveryFBS; Доставка FBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/cutoff/set,https://api-seller.ozon.ru,Уточнить дату отгрузки отправления,DeliveryrFBS; Доставка rFBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/digital/codes/upload,https://api-seller.ozon.ru,Загрузить коды цифровых товаров для отправления,Digital; Работа с цифровыми товарами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/digital/list,https://api-seller.ozon.ru,Получить список отправлений,Digital; Работа с цифровыми товарами,True,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbo/cancel-reason/list,https://api-seller.ozon.ru,Причины отмены отправлений по схеме FBO,FBO; Доставка FBO,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbp/get,https://api-seller.ozon.ru,Получить информацию об отправлении по идентификатору,BetaMethod; Прочие методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbp/list,https://api-seller.ozon.ru,Получить список отправлений,DeliveryFBP; Работа с созданной поставкой FBP,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbs/cancel-reason,https://api-seller.ozon.ru,Причины отмены отправления,FBS; Обработка заказов FBS и rFBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbs/package-label/create,https://api-seller.ozon.ru,Создать задание на выгрузку этикеток,FBS; Обработка заказов FBS и rFBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbs/package-label/get,https://api-seller.ozon.ru,Получить файл с этикетками,FBS; Обработка заказов FBS и rFBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbs/pick-up-code/verify,https://api-seller.ozon.ru,Проверить код курьера,FBS; Обработка заказов FBS и rFBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbs/product/traceable/attribute,https://api-seller.ozon.ru,Получить список незаполненных атрибутов для прослеживаемых товаров,DeliveryFBS; Доставка FBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbs/restrictions,https://api-seller.ozon.ru,Получить ограничения пункта приёма,FBS; Обработка заказов FBS и rFBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbs/split,https://api-seller.ozon.ru,Разделить заказ на отправления без сборки,DeliveryFBS; Доставка FBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbs/timeslot/change-restrictions,https://api-seller.ozon.ru,Доступные даты для переноса доставки,DeliveryrFBS; Доставка rFBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbs/timeslot/set,https://api-seller.ozon.ru,Перенести дату доставки,DeliveryrFBS; Доставка rFBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/fbs/traceable/split,https://api-seller.ozon.ru,Разделить отправление с прослеживаемыми товарами,DeliveryFBS; Доставка FBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/global/etgb,https://api-seller.ozon.ru,Таможенные декларации ETGB,FBS; Обработка заказов FBS и rFBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/marks,https://api-seller.ozon.ru,Получить маркировки экземпляров из отправления,FboPostingAPI; Отправления,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/posting/unpaid-legal/product/list,https://api-seller.ozon.ru,"Список неоплаченных товаров, заказанных юридическими лицами",FBS; Обработка заказов FBS и rFBS,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/competitors/list,https://api-seller.ozon.ru,Список конкурентов,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/create,https://api-seller.ozon.ru,Создать стратегию,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/delete,https://api-seller.ozon.ru,Удалить стратегию,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/info,https://api-seller.ozon.ru,Информация о стратегии,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/list,https://api-seller.ozon.ru,Список стратегий,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/product/info,https://api-seller.ozon.ru,Цена товара у конкурента,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/products/add,https://api-seller.ozon.ru,Добавить товары в стратегию,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/products/delete,https://api-seller.ozon.ru,Удалить товары из стратегии,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/products/list,https://api-seller.ozon.ru,Список товаров в стратегии,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/status,https://api-seller.ozon.ru,Изменить статус стратегии,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/strategy-ids-by-product-ids,https://api-seller.ozon.ru,Список идентификаторов стратегий,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/pricing-strategy/update,https://api-seller.ozon.ru,Обновить стратегию,PricingStrategyAPI; Стратегии ценообразования,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/action/timer/status,https://api-seller.ozon.ru,Получить статус установленного таймера,Prices&StocksAPI; Цены и остатки товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/action/timer/update,https://api-seller.ozon.ru,Обновление таймера актуальности минимальной цены,Prices&StocksAPI; Цены и остатки товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/archive,https://api-seller.ozon.ru,Перенести товар в архив,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/attributes/update,https://api-seller.ozon.ru,Обновить характеристики товара,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,GET,/v1/product/certificate/accordance-types,https://api-seller.ozon.ru,Список типов соответствия требованиям (версия 1),CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/certificate/bind,https://api-seller.ozon.ru,Привязать сертификат к товару,CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/certificate/create,https://api-seller.ozon.ru,Добавить сертификаты для товаров,CertificationAPI; Сертификаты качества,True,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/certificate/delete,https://api-seller.ozon.ru,Удалить сертификат,CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/certificate/info,https://api-seller.ozon.ru,Информация о сертификате,CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/certificate/list,https://api-seller.ozon.ru,Список сертификатов,CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/certificate/product_status/list,https://api-seller.ozon.ru,Список возможных статусов товаров,CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/certificate/products/list,https://api-seller.ozon.ru,"Список товаров, привязанных к сертификату",CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/certificate/rejection_reasons/list,https://api-seller.ozon.ru,Возможные причины отклонения сертификата,CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/certificate/status/list,https://api-seller.ozon.ru,Возможные статусы сертификатов,CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,GET,/v1/product/certificate/types,https://api-seller.ozon.ru,Справочник типов документов,CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/certificate/unbind,https://api-seller.ozon.ru,Отвязать товар от сертификата,CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/certification/list,https://api-seller.ozon.ru,Список сертифицируемых категорий,CertificationAPI; Сертификаты качества,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/digital/stocks/import,https://api-seller.ozon.ru,Обновить количество цифровых товаров,Digital; Работа с цифровыми товарами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/import-by-sku,https://api-seller.ozon.ru,Создать товар по SKU,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/import/info,https://api-seller.ozon.ru,Узнать статус добавления или обновления товара,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/import/prices,https://api-seller.ozon.ru,Обновить цену,Prices&StocksAPI; Цены и остатки товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/info/description,https://api-seller.ozon.ru,Получить описание товара,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/info/discounted,https://api-seller.ozon.ru,Узнать информацию об уценке и основном товаре по SKU уценённого товара,Prices&StocksAPI; Цены и остатки товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/info/stocks-by-warehouse/fbo,https://api-seller.ozon.ru,Получить информацию о стоках на складах FBO,ProductAPI; BetaMethod; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/info/stocks-by-warehouse/fbs,https://api-seller.ozon.ru,Информация об остатках на складах продавца (FBS и rFBS),Prices&StocksAPI; Цены и остатки товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/info/subscription,https://api-seller.ozon.ru,Количество подписавшихся на товар пользователей,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/info/warehouse/stocks,https://api-seller.ozon.ru,Получить информацию по остаткам на складе FBS и rFBS,Prices&StocksAPI; Цены и остатки товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/info/wrong-volume,https://api-seller.ozon.ru,Список товаров с некорректными ОВХ,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/pictures/import,https://api-seller.ozon.ru,Загрузить или обновить изображения товара,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/placement-zone/info,https://api-seller.ozon.ru,Получить зоны размещения товаров по SKU перед поставкой,CategoryAPI; Атрибуты и характеристики Ozon,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/prices/details,https://api-seller.ozon.ru,Получить подробную информацию о ценах товаров,Premium; Premium-методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/quant/info,https://api-seller.ozon.ru,Информация об эконом-товаре,Quants; Работа с квантами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/quant/list,https://api-seller.ozon.ru,Список эконом-товаров,Quants; Работа с квантами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/rating-by-sku,https://api-seller.ozon.ru,Получить контент-рейтинг товаров по SKU,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/related-sku/get,https://api-seller.ozon.ru,Получить связанные SKU,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/stairway-discount/by-quantity/get,https://api-seller.ozon.ru,Получить информацию о скидке от количества,BetaMethod; Прочие методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/stairway-discount/by-quantity/set,https://api-seller.ozon.ru,Управлять скидкой от количества,BetaMethod; Прочие методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/unarchive,https://api-seller.ozon.ru,Вернуть товар из архива,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/update/discount,https://api-seller.ozon.ru,Установить скидку на уценённый товар,Prices&StocksAPI; Цены и остатки товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/update/offer-id,https://api-seller.ozon.ru,Изменить артикулы товаров из системы продавца,ProductAPI; Загрузка и обновление товаров,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/visibility/info,https://api-seller.ozon.ru,Получить информацию о видимости товара,BetaMethod; Прочие методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/product/visibility/set,https://api-seller.ozon.ru,Настроить видимость товара на витрине Ozon и Ozon Селект,BetaMethod; Прочие методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/question/answer/create,https://api-seller.ozon.ru,Создать ответ на вопрос,Questions&Answers; Работа с вопросами и ответами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/question/answer/delete,https://api-seller.ozon.ru,Удалить ответ на вопрос,Questions&Answers; Работа с вопросами и ответами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/question/answer/list,https://api-seller.ozon.ru,Список ответов на вопрос,Questions&Answers; Работа с вопросами и ответами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/question/change-status,https://api-seller.ozon.ru,Изменить статус вопросов,Questions&Answers; Работа с вопросами и ответами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/question/count,https://api-seller.ozon.ru,Количество вопросов по статусам,Questions&Answers; Работа с вопросами и ответами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/question/info,https://api-seller.ozon.ru,Информация о вопросе,Questions&Answers; Работа с вопросами и ответами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/question/list,https://api-seller.ozon.ru,Список вопросов,Questions&Answers; Работа с вопросами и ответами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/question/top-sku,https://api-seller.ozon.ru,Товары с наибольшим количеством вопросов,Questions&Answers; Работа с вопросами и ответами,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/rating/history,https://api-seller.ozon.ru,Получить информацию о рейтингах продавца за период,SellerRating; Рейтинг продавца,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/rating/index/fbs/info,https://api-seller.ozon.ru,Получить индекс ошибок FBS и rFBS,SellerRating; Рейтинг продавца,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/rating/index/fbs/posting/list,https://api-seller.ozon.ru,"Список отправлений, которые повлияли на индекс ошибок FBS и rFBS",SellerRating; Рейтинг продавца,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/rating/summary,https://api-seller.ozon.ru,Получить информацию о текущих рейтингах продавца,SellerRating; Рейтинг продавца,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/receipts/get,https://api-seller.ozon.ru,Получить чек в формате PDF,Receipt; Чеки,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/receipts/seller/list,https://api-seller.ozon.ru,Получить список чеков продавца,Receipt; Чеки,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/receipts/upload,https://api-seller.ozon.ru,Загрузить чек,Receipt; Чеки,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/removal/from-stock/list,https://api-seller.ozon.ru,Отчёт по вывозу и утилизации со стока FBO,BetaMethod; Прочие методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/removal/from-supply/list,https://api-seller.ozon.ru,Отчёт по вывозу и утилизации с поставки FBO,BetaMethod; Прочие методы,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/report/discounted/create,https://api-seller.ozon.ru,Отчёт об уценённых товарах,ReportAPI; Отчёты,False,https://docs.ozon.ru/api/seller/
seller,POST,/v1/report/info,https://api-seller.ozon.ru,Информация об отчёте,ReportAPI; Отчёты,False,https://docs.ozon.ru/api/seller/
